id mac brand_id 
Cisco,382,002255,15
Cisco,798,002414,15
Cisco,446,A48873,15
Cisco,94,00902B,15
Cisco,862,000332,15
Cisco,510,0C75BD,15
Cisco,158,8843E1,15
Cisco,926,380E4D,15
Cisco,574,108CCF,15
Cisco,222,0030F2,15
Cisco,990,6C9989,15
Cisco,638,003094,15
Cisco,286,00A2EE,15
Cisco,1054,001120,15
Cisco,702,00CAE5,15
Cisco,350,0010A6,15
Cisco,1118,9CD57D,15
Cisco,766,D867D9,15
Cisco,414,000CCF,15
Cisco,62,780CF0,15
Cisco,65,7079B3,15
Cisco,833,0015C6,15
Cisco,481,700F6A,15
Cisco,129,74547D,15
Cisco,897,ECF40C,15
Cisco,545,A0ECF9,15
Cisco,193,001319,15
Cisco,961,1CE6C7,15
Cisco,609,00152C,15
Cisco,257,008764,15
Cisco,1025,002256,15
Cisco,673,D0EC35,15
Cisco,321,88908D,15
Cisco,1089,0001C9,15
Cisco,737,F872EA,15
Cisco,385,001F6D,15
Cisco,801,002333,15
Cisco,449,687DB4,15
Cisco,97,887556,15
Cisco,865,000216,15
Cisco,513,0050BD,15
Cisco,161,003A98,15
Cisco,929,002291,15
Cisco,577,B4A4E3,15
Cisco,225,00D063,15
Cisco,993,001310,15
Cisco,641,00D0D3,15
Cisco,289,008731,15
Cisco,1057,000F23,15
Cisco,705,008E73,15
Cisco,353,24767D,15
Cisco,1121,C48BA3,15
Cisco,769,A45630,15
Cisco,417,000B45,15
Cisco,772,0C8525,15
Cisco,420,0007EB,15
Cisco,68,00BE75,15
Cisco,836,0014A8,15
Cisco,484,70708B,15
Cisco,132,5057A8,15
Cisco,900,C44D84,15
Cisco,548,BC671C,15
Cisco,196,001243,15
Cisco,964,7C95F3,15
Cisco,612,00131A,15
Cisco,260,08ECF5,15
Cisco,1028,002156,15
Cisco,676,706D15,15
Cisco,324,0021BE,15
Cisco,1092,003019,15
Cisco,740,501CBF,15
Cisco,388,001DE5,15
Cisco,804,00220D,15
Cisco,452,BCD295,15
Cisco,100,6C416A,15
Cisco,868,00D058,15
Cisco,516,58971E,15
Cisco,164,3CDF1E,15
Cisco,932,C4B9CD,15
Cisco,580,081FF3,15
Cisco,228,00D0BA,15
Cisco,996,E448C7,15
Cisco,644,6C410E,15
Cisco,292,00FEC8,15
Cisco,1060,000E83,15
Cisco,708,00175A,15
Cisco,356,5897BD,15
Cisco,359,385F66,15
Cisco,775,203706,15
Cisco,423,000652,15
Cisco,71,B4A8B9,15
Cisco,839,00137F,15
Cisco,487,40CE24,15
Cisco,135,C40ACB,15
Cisco,903,D4ADBD,15
Cisco,551,547C69,15
Cisco,199,000E84,15
Cisco,967,00400B,15
Cisco,615,000DBD,15
Cisco,263,0CD0F8,15
Cisco,1031,001EF7,15
Cisco,679,A09351,15
Cisco,327,C07BBC,15
Cisco,1095,00D0BB,15
Cisco,743,00E16D,15
Cisco,391,001D45,15
Cisco,807,001FCA,15
Cisco,455,D0E042,15
Cisco,103,ACF2C5,15
Cisco,871,34ED1B,15
Cisco,519,189C5D,15
Cisco,167,002651,15
Cisco,935,2C0BE9,15
Cisco,583,003A9B,15
Cisco,231,4CE176,15
Cisco,999,80E01D,15
Cisco,647,C4B239,15
Cisco,295,70E422,15
Cisco,1063,000C31,15
Cisco,711,0041D2,15
Cisco,1066,000AF4,15
Cisco,714,00173B,15
Cisco,362,5C5015,15
Cisco,778,B8BEBF,15
Cisco,426,0004DD,15
Cisco,74,6CB2AE,15
Cisco,842,000DBC,15
Cisco,490,A0239F,15
Cisco,138,64A0E7,15
Cisco,906,C4C603,15
Cisco,554,004096,15
Cisco,202,00097C,15
Cisco,970,00E01E,15
Cisco,618,000C30,15
Cisco,266,00AA6E,15
Cisco,1034,001B8F,15
Cisco,682,007278,15
Cisco,330,E8EDF3,15
Cisco,1098,4C710C,15
Cisco,746,E0D173,15
Cisco,394,001BD5,15
Cisco,810,001EBE,15
Cisco,458,38FDF8,15
Cisco,106,C0255C,15
Cisco,874,CC7F76,15
Cisco,522,60735C,15
Cisco,170,0024F9,15
Cisco,938,007686,15
Cisco,586,00259C,15
Cisco,234,BC5A56,15
Cisco,1002,CC0DEC,15
Cisco,650,3C5731,15
Cisco,298,00E0FE,15
Cisco,653,F86BD9,15
Cisco,301,C8D719,15
Cisco,1069,0009B7,15
Cisco,717,20BBC0,15
Cisco,365,08D09F,15
Cisco,781,C0626B,15
Cisco,429,0003E3,15
Cisco,77,84802D,15
Cisco,845,000BBE,15
Cisco,493,00180A,15
Cisco,141,B8621F,15
Cisco,909,4CBC48,15
Cisco,557,B07D47,15
Cisco,205,000820,15
Cisco,973,84B802,15
Cisco,621,000AB7,15
Cisco,269,78725D,15
Cisco,1037,001B2B,15
Cisco,685,701F53,15
Cisco,333,F41FC2,15
Cisco,1101,7C310E,15
Cisco,749,7C69F6,15
Cisco,397,001B0D,15
Cisco,813,001E13,15
Cisco,461,10B3D5,15
Cisco,109,0C2724,15
Cisco,877,3C13CC,15
Cisco,525,00605C,15
Cisco,173,002413,15
Cisco,941,00A289,15
Cisco,589,002497,15
Cisco,237,6CDEA9,15
Cisco,1005,C8FB26,15
Cisco,1008,3CCE73,15
Cisco,656,802DBF,15
Cisco,304,000E08,15
Cisco,1072,0008E2,15
Cisco,720,005073,15
Cisco,368,68BC0C,15
Cisco,784,6C504D,15
Cisco,432,003078,15
Cisco,80,70DF2F,15
Cisco,848,000943,15
Cisco,496,1005CA,15
Cisco,144,88F077,15
Cisco,912,0029C2,15
Cisco,560,C8B373,15
Cisco,208,00055E,15
Cisco,976,A46C2A,15
Cisco,624,000944,15
Cisco,272,CC8E71,15
Cisco,1040,0019E7,15
Cisco,688,00A3D1,15
Cisco,336,1CDEA7,15
Cisco,1104,BC4A56,15
Cisco,752,DCEB94,15
Cisco,400,00169C,15
Cisco,48,084FF9,15
Cisco,816,001CF9,15
Cisco,464,C064E4,15
Cisco,112,602AD0,15
Cisco,880,5488DE,15
Cisco,528,DCA5F4,15
Cisco,176,002155,15
Cisco,944,00EBD5,15
Cisco,592,0022BE,15
Cisco,240,40B5C1,15
Cisco,595,002129,15
Cisco,243,0C8DDB,15
Cisco,1011,30E4DB,15
Cisco,659,44B6BE,15
Cisco,307,7CAD74,15
Cisco,1075,000531,15
Cisco,723,00E0F7,15
Cisco,371,E80462,15
Cisco,787,68BDAB,15
Cisco,435,10B3C6,15
Cisco,83,E0ACF1,15
Cisco,851,00074F,15
Cisco,499,286F7F,15
Cisco,147,E05FB9,15
Cisco,915,70B317,15
Cisco,563,64D814,15
Cisco,211,0003E4,15
Cisco,979,64F69D,15
Cisco,627,0007B4,15
Cisco,275,74860B,15
Cisco,1043,001818,15
Cisco,691,2C86D2,15
Cisco,339,000C41,15
Cisco,1107,B0A651,15
Cisco,755,24374C,15
Cisco,403,00141B,15
Cisco,51,D46A35,15
Cisco,819,001BD4,15
Cisco,467,00FD22,15
Cisco,115,80E86F,15
Cisco,883,549FC6,15
Cisco,531,10F311,15
Cisco,179,001E6B,15
Cisco,947,00CCFC,15
Cisco,182,001AE2,15
Cisco,950,188B45,15
Cisco,598,001E49,15
Cisco,246,1CD1E0,15
Cisco,1014,6400F1,15
Cisco,662,7CF880,15
Cisco,310,006047,15
Cisco,1078,00044E,15
Cisco,726,006009,15
Cisco,374,547FEE,15
Cisco,790,98FC11,15
Cisco,438,A4B239,15
Cisco,86,0014BF,15
Cisco,854,00059B,15
Cisco,502,006BF1,15
Cisco,150,58BC27,15
Cisco,918,BC26C7,15
Cisco,566,A41875,15
Cisco,214,000217,15
Cisco,982,F40F1B,15
Cisco,630,000750,15
Cisco,278,70D379,15
Cisco,1046,00146A,15
Cisco,694,D42C44,15
Cisco,342,00252E,15
Cisco,1110,B8114B,15
Cisco,758,F45FD4,15
Cisco,406,00115C,15
Cisco,54,6C8BD3,15
Cisco,822,001A6D,15
Cisco,470,50F722,15
Cisco,118,A89D21,15
Cisco,886,F87A41,15
Cisco,534,0090F2,15
Cisco,889,6C13D5,15
Cisco,537,C80084,15
Cisco,185,001956,15
Cisco,953,0090D9,15
Cisco,601,001C10,15
Cisco,249,6887C6,15
Cisco,1017,0006F6,15
Cisco,665,E85C0A,15
Cisco,313,203A07,15
Cisco,1081,0003FD,15
Cisco,729,0050E2,15
Cisco,377,002698,15
Cisco,793,0026CB,15
Cisco,441,CC7F75,15
Cisco,89,0090AB,15
Cisco,857,00049A,15
Cisco,505,00562B,15
Cisco,153,A8B1D4,15
Cisco,921,00451D,15
Cisco,569,000831,15
Cisco,217,000164,15
Cisco,985,001EE5,15
Cisco,633,00062A,15
Cisco,281,70DB98,15
Cisco,1049,0012D9,15
Cisco,697,00B064,15
Cisco,345,44E08E,15
Cisco,1113,AC17C8,15
Cisco,761,4C83DE,15
Cisco,409,000FF7,15
Cisco,57,703509,15
Cisco,825,001907,15
Cisco,473,00169D,15
Cisco,121,185933,15
Cisco,124,881DFC,15
Cisco,892,E455A8,15
Cisco,540,580A20,15
Cisco,188,00170E,15
Cisco,956,00100D,15
Cisco,604,001930,15
Cisco,252,4006D5,15
Cisco,1020,003A9C,15
Cisco,668,BCDB09,15
Cisco,316,FC5B39,15
Cisco,1084,000331,15
Cisco,732,0090A6,15
Cisco,380,0023EB,15
Cisco,796,002451,15
Cisco,444,AC4A67,15
Cisco,92,005053,15
Cisco,860,000428,15
Cisco,508,00C88B,15
Cisco,156,ECC882,15
Cisco,924,00BF77,15
Cisco,572,00082F,15
Cisco,220,00B04A,15
Cisco,988,5067AE,15
Cisco,636,000532,15
Cisco,284,2C3124,15
Cisco,1052,001200,15
Cisco,700,0062EC,15
Cisco,348,001054,15
Cisco,1116,D47798,15
Cisco,764,10BD18,15
Cisco,412,000D29,15
Cisco,60,00B771,15
Cisco,828,001819,15
Cisco,476,04EB40,15
Cisco,831,00170F,15
Cisco,479,00BC60,15
Cisco,127,A0F849,15
Cisco,895,74AD98,15
Cisco,543,CCD8C1,15
Cisco,191,0015C7,15
Cisco,959,0090BF,15
Cisco,607,0016C8,15
Cisco,255,A4530E,15
Cisco,1023,002498,15
Cisco,671,CC9070,15
Cisco,319,D46D50,15
Cisco,1087,0002BA,15
Cisco,735,3C08F6,15
Cisco,383,00226B,15
Cisco,799,0023EA,15
Cisco,447,E41F7B,15
Cisco,95,00E08F,15
Cisco,863,00024A,15
Cisco,511,00F28B,15
Cisco,159,003A99,15
Cisco,927,EC1D8B,15
Cisco,575,081735,15
Cisco,223,003096,15
Cisco,991,18E728,15
Cisco,639,003040,15
Cisco,287,0059DC,15
Cisco,1055,000F8F,15
Cisco,703,004268,15
Cisco,351,BCC810,15
Cisco,1119,00DF1D,15
Cisco,767,A44C11,15
Cisco,415,000CCE,15
Cisco,63,A0CF5B,15
Cisco,418,000AF3,15
Cisco,66,68CAE4,15
Cisco,834,001562,15
Cisco,482,6CDD30,15
Cisco,130,48F8B3,15
Cisco,898,1006ED,15
Cisco,546,508789,15
Cisco,194,00127F,15
Cisco,962,CCD539,15
Cisco,610,001469,15
Cisco,258,7488BB,15
Cisco,1026,0021D8,15
Cisco,674,70EA1A,15
Cisco,322,F07816,15
Cisco,1090,000143,15
Cisco,738,D0C789,15
Cisco,386,001E14,15
Cisco,802,00235E,15
Cisco,450,E8EB34,15
Cisco,98,FC9947,15
Cisco,866,000197,15
Cisco,514,00906F,15
Cisco,162,9CAFCA,15
Cisco,930,00A38E,15
Cisco,578,D0574C,15
Cisco,226,00D0E4,15
Cisco,994,046C9D,15
Cisco,642,0050A7,15
Cisco,290,C46413,15
Cisco,1058,000F24,15
Cisco,706,00351A,15
Cisco,354,481D70,15
Cisco,770,C8F9F9,15
Cisco,773,20AA4B,15
Cisco,421,0007EC,15
Cisco,69,501CB0,15
Cisco,837,00141C,15
Cisco,485,3890A5,15
Cisco,133,00DEFB,15
Cisco,901,EC01D5,15
Cisco,549,001947,15
Cisco,197,0011BB,15
Cisco,965,34DBFD,15
Cisco,613,000F34,15
Cisco,261,70C9C6,15
Cisco,1029,00211C,15
Cisco,677,00EABD,15
Cisco,325,F4CFE2,15
Cisco,1093,003024,15
Cisco,741,B000B4,15
Cisco,389,001DA1,15
Cisco,805,0021A0,15
Cisco,453,2C3F0B,15
Cisco,101,ECE1A9,15
Cisco,869,00503E,15
Cisco,517,B4E9B0,15
Cisco,165,F4ACC1,15
Cisco,933,F8A5C5,15
Cisco,581,3037A6,15
Cisco,229,B40216,15
Cisco,997,00101F,15
Cisco,645,6C310E,15
Cisco,293,006CBC,15
Cisco,1061,000E39,15
Cisco,709,00DA55,15
Cisco,357,5C838F,15
Cisco,712,58AC78,15
Cisco,360,D48CB5,15
Cisco,776,E8BA70,15
Cisco,424,00059A,15
Cisco,72,005D73,15
Cisco,840,0011BC,15
Cisco,488,40017A,15
Cisco,136,D4A02A,15
Cisco,904,683B78,15
Cisco,552,DCCEC1,15
Cisco,200,000DEC,15
Cisco,968,006070,15
Cisco,616,000D66,15
Cisco,264,00B8B3,15
Cisco,1032,001CB0,15
Cisco,680,FCFBFB,15
Cisco,328,24E9B3,15
Cisco,1096,00D006,15
Cisco,744,78BAF9,15
Cisco,392,001CF6,15
Cisco,808,001EF6,15
Cisco,456,84EBEF,15
Cisco,104,2401C7,15
Cisco,872,7C210D,15
Cisco,520,5CA48A,15
Cisco,168,00260B,15
Cisco,936,A03D6F,15
Cisco,584,00270D,15
Cisco,232,24169D,15
Cisco,1000,E0553D,15
Cisco,648,4CE175,15
Cisco,296,00500F,15
Cisco,1064,000BBF,15
Cisco,1067,000A41,15
Cisco,715,04DAD2,15
Cisco,363,D824BD,15
Cisco,779,44E4D9,15
Cisco,427,0004C0,15
Cisco,75,CC5A53,15
Cisco,843,000BFD,15
Cisco,491,70F35A,15
Cisco,139,CCEF48,15
Cisco,907,2C4F52,15
Cisco,555,30F70D,15
Cisco,203,00097B,15
Cisco,971,A0554F,15
Cisco,619,000B60,15
Cisco,267,6C6CD3,15
Cisco,1035,001B67,15
Cisco,683,682C7B,15
Cisco,331,E4C722,15
Cisco,1099,4C710D,15
Cisco,747,E0899D,15
Cisco,395,001B90,15
Cisco,811,001EBD,15
Cisco,459,BC2CE6,15
Cisco,107,3C0E23,15
Cisco,875,388479,15
Cisco,523,34A84E,15
Cisco,171,0024C3,15
Cisco,939,00D78F,15
Cisco,587,002545,15
Cisco,235,045FB9,15
Cisco,1003,10EA59,15
Cisco,651,AC7A56,15
Cisco,299,00E034,15
Cisco,654,C014FE,15
Cisco,302,001079,15
Cisco,1070,000911,15
Cisco,718,4C4E35,15
Cisco,366,2C3F38,15
Cisco,782,503DE5,15
Cisco,430,0002FC,15
Cisco,78,7802B1,15
Cisco,846,0009E9,15
Cisco,494,2CABEB,15
Cisco,142,D0C282,15
Cisco,910,D4789B,15
Cisco,558,38ED18,15
Cisco,206,000821,15
Cisco,974,B0AA77,15
Cisco,622,000A8B,15
Cisco,270,0CF5A4,15
Cisco,1038,001AA1,15
Cisco,686,500F80,15
Cisco,334,44ADD9,15
Cisco,1102,A0B439,15
Cisco,750,78DA6E,15
Cisco,398,001AA2,15
Cisco,46,F4BD9E,15
Cisco,814,001DA2,15
Cisco,462,000C86,15
Cisco,110,6CFA89,15
Cisco,878,10F920,15
Cisco,526,0006C1,15
Cisco,174,0023AC,15
Cisco,942,00A742,15
Cisco,590,002304,15
Cisco,238,94AEF0,15
Cisco,1006,105F49,15
Cisco,241,B0C53C,15
Cisco,1009,F0F755,15
Cisco,657,CCDB93,15
Cisco,305,4403A7,15
Cisco,1073,000784,15
Cisco,721,00900C,15
Cisco,369,000830,15
Cisco,785,B41489,15
Cisco,433,0030B6,15
Cisco,81,0027E3,15
Cisco,849,00087C,15
Cisco,497,08CCA7,15
Cisco,145,40F4EC,15
Cisco,913,D4AD71,15
Cisco,561,088039,15
Cisco,209,000573,15
Cisco,977,D0A5A6,15
Cisco,625,0008C2,15
Cisco,273,B4DE31,15
Cisco,1041,001955,15
Cisco,689,7426AC,15
Cisco,337,F07F06,15
Cisco,1105,548ABA,15
Cisco,753,84B517,15
Cisco,401,0015F9,15
Cisco,49,308BB2,15
Cisco,817,001C58,15
Cisco,465,14A2A0,15
Cisco,113,046273,15
Cisco,881,0476B0,15
Cisco,529,5017FF,15
Cisco,177,001F9D,15
Cisco,945,E00EDA,15
Cisco,593,002290,15
Cisco,948,0C1167,15
Cisco,596,001F27,15
Cisco,244,CC03D9,15
Cisco,1012,00077D,15
Cisco,660,B80756,15
Cisco,308,00603E,15
Cisco,1076,0004DE,15
Cisco,724,001BD7,15
Cisco,372,9C4E20,15
Cisco,788,DC7B94,15
Cisco,436,10B3D6,15
Cisco,84,001D7E,15
Cisco,852,0005DD,15
Cisco,500,285261,15
Cisco,148,588D09,15
Cisco,916,34F8E7,15
Cisco,564,58BFEA,15
Cisco,212,0003A0,15
Cisco,980,D072DC,15
Cisco,628,0007B3,15
Cisco,276,0021A1,15
Cisco,1044,0017DF,15
Cisco,692,00425A,15
Cisco,340,0016B6,15
Cisco,1108,488B0A,15
Cisco,756,188B9D,15
Cisco,404,0013C3,15
Cisco,52,003085,15
Cisco,820,001B54,15
Cisco,468,2C01B5,15
Cisco,116,AC7E8A,15
Cisco,884,F01D2D,15
Cisco,532,0050F0,15
Cisco,180,001D70,15
Cisco,183,001A2F,15
Cisco,951,009021,15
Cisco,599,001DE6,15
Cisco,247,B8A377,15
Cisco,1015,586D8F,15
Cisco,663,28AFFD,15
Cisco,311,0050A2,15
Cisco,1079,000427,15
Cisco,727,00067C,15
Cisco,375,04FE7F,15
Cisco,791,2893FE,15
Cisco,439,2C5741,15
Cisco,87,5006AB,15
Cisco,855,0005DC,15
Cisco,503,2834A2,15
Cisco,151,18EF63,15
Cisco,919,DC3979,15
Cisco,567,F4EA67,15
Cisco,215,0001C7,15
Cisco,983,F8C288,15
Cisco,631,00070D,15
Cisco,279,00F82C,15
Cisco,1047,001360,15
Cisco,695,843DC6,15
Cisco,343,54D46F,15
Cisco,1111,44AE25,15
Cisco,759,2CABA4,15
Cisco,407,00115D,15
Cisco,55,5486BC,15
Cisco,823,001A6C,15
Cisco,471,D4C93C,15
Cisco,119,689CE2,15
Cisco,887,A03D6E,15
Cisco,535,74A2E6,15
Cisco,890,E0CBBC,15
Cisco,538,40A6E8,15
Cisco,186,001906,15
Cisco,954,009092,15
Cisco,602,0019E8,15
Cisco,250,80248F,15
Cisco,1018,F866F2,15
Cisco,666,E069BA,15
Cisco,314,00502A,15
Cisco,1082,00036B,15
Cisco,730,E4D3F1,15
Cisco,378,0025B4,15
Cisco,794,0025B5,15
Cisco,442,5CA62D,15
Cisco,90,005054,15
Cisco,858,00044D,15
Cisco,506,94D469,15
Cisco,154,1C17D3,15
Cisco,922,7001B5,15
Cisco,570,24B657,15
Cisco,218,00307B,15
Cisco,986,484487,15
Cisco,634,00055F,15
Cisco,282,F80BCB,15
Cisco,1050,001244,15
Cisco,698,00F663,15
Cisco,346,00E04F,15
Cisco,1114,981888,15
Cisco,762,68EE96,15
Cisco,410,000F90,15
Cisco,58,6899CD,15
Cisco,826,0018B9,15
Cisco,474,700B4F,15
Cisco,122,445829,15
Cisco,477,00A5BF,15
Cisco,125,001011,15
Cisco,893,4C5D3C,15
Cisco,541,2C3ECF,15
Cisco,189,0016C7,15
Cisco,957,001007,15
Cisco,605,0018BA,15
Cisco,253,ACBCD9,15
Cisco,1021,0026CA,15
Cisco,669,000163,15
Cisco,317,346F90,15
Cisco,1085,0002FD,15
Cisco,733,009086,15
Cisco,381,002369,15
Cisco,797,002450,15
Cisco,445,70617B,15
Cisco,93,005050,15
Cisco,861,00039F,15
Cisco,509,641225,15
Cisco,157,006440,15
Cisco,925,B02680,15
Cisco,573,E84040,15
Cisco,221,0030A3,15
Cisco,989,F09E63,15
Cisco,637,000196,15
Cisco,285,0038DF,15
Cisco,1053,001193,15
Cisco,701,CC167E,15
Cisco,349,0010F6,15
Cisco,1117,A47806,15
Cisco,765,0CD996,15
Cisco,413,000D65,15
Cisco,61,DCF719,15
Cisco,829,001795,15
Cisco,64,00FCBA,15
Cisco,832,0015FA,15
Cisco,480,5061BF,15
